program,jurisdiction,element,family,scope_version,citation_path,note
medicaid,us-nv,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-nv/policy/cms/medicaid-state-plan/spa/nv-25-0006/approval-document/page-7,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'ional Coverage of Parents and Other Caretaker Relatives NEW Reasonable Classifications of Individuals under Age 21 CONVERTED Children with Non-IV-E Ad' (candidate, needs reading)"
medicaid,us-ny,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ny/policy/cms/medicaid-state-plan/spa/ny-25-0026/approval-document/page-11,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-oh,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-oh/policy/cms/medicaid-state-plan/spa/oh-24-0014/approval-document/page-7,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-ok,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ok/policy/cms/medicaid-state-plan/spa/ok-14-014/approval-document/page-13,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'e below the age of the exemption: Under age 19 Under age 20 Under age 21 Other reasonable category The state elects to exempt individuals whose medica' (candidate, needs reading)"
medicaid,us-or,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-or/policy/cms/medicaid-state-plan/spa/or-23-0033/approval-document/page-31,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'ional Coverage of Parents and Other Caretaker Relatives NEW Reasonable Classifications of Individuals under Age 21 CONVERTED Children with Non-IV-E Ad' (candidate, needs reading)"
medicaid,us-pa,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-pa/policy/cms/medicaid-state-plan/spa/pa-15-0016/approval-document/page-53,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'garding how ESPDT benefits will be provided to participants under 21 years of age (optional): Medicaid beneficiaries ages 19-20 enrolled in the Adult' (candidate, needs reading)"
medicaid,us-ri,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ri/policy/cms/medicaid-state-plan/spa/ri-26-0001/approval-document/page-17,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-sc,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-sc/policy/cms/medicaid-state-plan/spa/sc-13-0014-mm1/approval-document/page-28,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: '2 CFR 435.222 1902(a)(10)(A)(ii)(1) 1902(a)(10)(A)(ii)(IV) Reasonable Classification of Individuals under Age 21 - The state elects to cover one or m' (candidate, needs reading)"
medicaid,us-sd,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-sd/regulation/arsd/67/46/12/14,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Medicaid eligibility -- Other reasonable classifications of children.' (candidate, needs reading)"
medicaid,us-tn,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-tn/policy/cms/medicaid-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Approval Document This amendment proposed to create a new reasonable classification of medically needy individuals under age 21. Approval Document' (candidate, needs reading)"
medicaid,us-tx,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-tx/policy/cms/medicaid-state-plan/spa/tx-14-02-mm1/approval-document/page-2,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'receiving non IV-E adoption assistance and those in certain reasonable classifications for which the income test for eligibility determinations was el' (candidate, needs reading)"
medicaid,us-ut,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ut/policy/cms/medicaid-state-plan/spa/ut-16-0002-mm/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Caretakers no MAGI -Based Eligibility Groups S52 Optional: Reasonable Classifications of Individuals no MAGI -Based Eligibility Groups S53 Optional:' (candidate, needs reading)"
medicaid,us-va,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m03/page-10,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'irst – optional X Child under 18 – optional X Individuals under age 21, Adoption Assistance Children with Special Needs for Medical or Rehabilitativ' (candidate, needs reading)"
medicaid,us-vt,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-vt/policy/cms/medicaid-state-plan/spa/vt-24-0010/approval-document/page-27,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-wa,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-wa/policy/cms/medicaid-state-plan/spa/wa-24-0003/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: '24 WA-91-22 Optional Eligibility Groups 7/1/2024 WA-21-0002 Reasonable Classifications of Individuals under Age 21 7/1/2024 WA-13-0030 Children with N' (candidate, needs reading)"
medicaid,us-wi,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-wi/policy/cms/medicaid-state-plan/spa/wi-25-0005/approval-document/page-30,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'ional Coverage of Parents and Other Caretaker Relatives NEW Reasonable Classifications of Individuals under Age 21 CONVERTED Children with Non-IV-E Ad' (candidate, needs reading)"
medicaid,us-wv,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-wv/policy/cms/medicaid-state-plan/spa/wv-25-0003/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'Needy Children under Age 18 6/1/2025 09-01 Medically Needy Reasonable Classifications of Individuals under Age 21 6/1/2025 09-01, 10-02, 04-15 Medica' (candidate, needs reading)"
medicaid,us-wy,M-435-222,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-wy/policy/cms/medicaid-state-plan/spa/wy-24-0007/approval-document/page-12,"weak (candidate) pattern matched; /reasonable classification|under (age )?21.{0,120}(/: 'he age of the exemption: (' Under age 19 (' Under age 20 (e Under age 21 (' Other reasonable category The state elects to exempt individuals whose med' (candidate, needs reading)"
medicaid,us-ak,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ak/policy/cms/medicaid-state-plan/spa/ak-24-0001/approval-document/page-8,"weak (candidate) pattern matched; /reasonable classification/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-al,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-al/policy/cms/medicaid-state-plan/spa/al-13-0021-mm1/approval-document/page-27,"weak (candidate) pattern matched; /reasonable classification/: '42 CFR 435.222 1902(a)(10)(A)(ii)(D 1902(a)(10)(A)(ii)(TV) Reasonable Classification of Individuals under Age 21 - The state elects to cover one or m' (candidate, needs reading)"
medicaid,us-ar,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ar/policy/cms/medicaid-state-plan/spa/ar-23-0015/approval-document/page-3,"weak (candidate) pattern matched; /reasonable classification/: 'ional Coverage of Parents and Other Caretaker Relatives NEW Reasonable Classifications of Individuals under Age 21 NEW Children with Non-IV-E Adoption' (candidate, needs reading)"
medicaid,us-az,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-az/policy/cms/medicaid-state-plan/spa/az-13-0008-mm/approval-document/page-12,"weak (candidate) pattern matched; /reasonable classification/: '42 CFR 435.222 1902(a)(10)(A)(i)() 1902(a)(10)(A)(i)(TV) Reasonable Classification of Individuals under Age 21 - The state elects to cover one or m' (candidate, needs reading)"
medicaid,us-ca,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ca/policy/cms/medicaid-state-plan/spa/ca-26-0003/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification/: 'Women Medically Needy Children under Age 18 Medically Needy Reasonable Classifications of Individuals under Age 21 Medically Needy Parents and Other C' (candidate, needs reading)"
medicaid,us-co,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-co/policy/cms/medicaid-state-plan/spa/co-25-0022/approval-document/page-24,"weak (candidate) pattern matched; /reasonable classification/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-ct,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ct/policy/cms/medicaid-state-plan/spa/ct-26-0022/approval-document/page-7,"weak (candidate) pattern matched; /reasonable classification/: 'Optional Coverage of Parents and Other Caretaker Relatives Reasonable Classifications of Individuals under Age 21 Children with Non-lV-E Adoption Ass' (candidate, needs reading)"
medicaid,us-dc,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-dc/policy/cms/medicaid-state-plan/spa/dc-22-0014/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification/: 'es 10/1/2022 92-1 Optional Eligibility Groups 10/1/2022 NEW Reasonable Classifications of Individuals under Age 21 10/1/2022 13-07 Children with Non-I' (candidate, needs reading)"
medicaid,us-de,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-de/policy/cms/medicaid-state-plan/spa/de-13-0005-mm/approval-document/page-26,"weak (candidate) pattern matched; /reasonable classification/: '42 CFR 435.222 1902(a)(lO)(A)(ii)(I) 1902(a)(lO)(A)(ii)(IV) Reasonable Classification of Individuals under Age 21 -The state elects to cover one or mo' (candidate, needs reading)"
medicaid,us-fl,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-fl/policy/cms/medicaid-state-plan/spa/fl-25-0011/approval-document/page-4,"weak (candidate) pattern matched; /reasonable classification/: 'Women Medically Needy Children under Age 18 Medically Needy Reasonable Classifications of Individuals under Age 21 Medically Needy Parents and Other C' (candidate, needs reading)"
medicaid,us-ga,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ga/policy/cms/medicaid-state-plan/spa/ga-13-0020-mm1/approval-document/page-34,"weak (candidate) pattern matched; /reasonable classification/: '2 CFR 435.222 1902(a)(10)(A)(ii)(T) 1902(a)(10)(A)(ii)(IV) Reasonable Classification of Individuals under Age 21 - The state elects to cover one or m' (candidate, needs reading)"
medicaid,us-hi,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-hi/policy/cms/medicaid-state-plan/spa/hi-24-0013/approval-document/page-8,"weak (candidate) pattern matched; /reasonable classification/: 'Coverage of Parents and Other Caretaker Relatives CONVERTED Reasonable Classifications of Individuals under Age 21 NEW Children with Non-IV-E Adoption' (candidate, needs reading)"
medicaid,us-ia,M-435-223,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ia/policy/cms/medicaid-state-plan/spa-index/p03/block-1,"weak (candidate) pattern matched; /reasonable classification/: 'Approval Document Disregard all income for the following reasonable classifications children under the age of 21, placed in licensed foster care, f' (candidate, needs reading)"
