jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-co,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ct,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-dc,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-de,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-fl,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ga,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-hi,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ia,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-id,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-il,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-in,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ks,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ky,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-la,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ma,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-md,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-me,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mi,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mn,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mo,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ms,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mt,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nc,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nd,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ne,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nh,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nj,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nm,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nv,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ny,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-oh,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ok,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-or,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-pa,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ri,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sc,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sd,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tn,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tx,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ut,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-va,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-vt,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wa,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wi,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wv,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wy,MED-F-USC-1395w-114,federal,statute,EXTRACTABLE,,,no,inherited from federal
us,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,29 rows; bodies opened; MSP subsection at us/statute/42/1396a/a/10
us-ak,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-al,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ar,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-az,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ca,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-co,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ct,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-dc,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-de,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-fl,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ga,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-hi,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ia,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-id,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-il,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-in,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ks,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ky,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-la,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ma,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-md,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-me,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-mi,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-mn,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-mo,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ms,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-mt,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nc,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nd,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ne,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nh,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nj,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nm,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-nv,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ny,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-oh,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ok,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-or,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-pa,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ri,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-sc,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-sd,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-tn,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-tx,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-ut,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-va,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-vt,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-wa,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-wi,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-wv,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us-wy,MED-F-USC-1396a,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396a/a/10,yes,inherited from federal
us,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,46 rows; bodies opened; MSP subsection at us/statute/42/1396d/p
us-ak,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-al,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ar,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-az,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ca,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-co,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ct,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-dc,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-de,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-fl,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ga,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-hi,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ia,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-id,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-il,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-in,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ks,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ky,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-la,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ma,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-md,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-me,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-mi,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-mn,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-mo,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-ms,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
us-mt,MED-F-USC-1396d,federal,statute,PRESENT,2026-06-26-medicaid-title-42-r2026-07-15-self-contained-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1396d/p,yes,inherited from federal
